,GrLivArea,YearBuilt,GarageCars,TotalBsmtSF,RoofMatl_ClyTile,YearRemodAdd,Fireplaces,MSZoning_C (all),KitchenAbvGr,OverallCond_3,MSZoning_RM,BsmtFinType1_GLQ,BsmtQual_Ex,Condition2_PosN,Neighborhood_Crawfor,OverallCond_4,KitchenQual_Ex,SaleCondition_Abnorml,LotArea,MSSubClass_30,KitchenQual_Gd,OverallCond_7,OverallQual_8,Neighborhood_MeadowV,CentralAir_N,OverallQual_9,OverallQual_10,OverallQual_7,BsmtFullBath,OverallQual_6,Functional_Maj2,BldgType_Twnhs,OverallQual_1,ScreenPorch,SaleType_WD,Neighborhood_Edwards,Heating_Grav,WoodDeckSF,Exterior1st_BrkFace,OverallCond_6,OverallCond_8,OverallCond_9,Foundation_CBlock,BsmtExposure_Gd,Condition1_Artery,Functional_Mod,MSZoning_FV,Neighborhood_NridgHt,Neighborhood_StoneBr,BldgType_TwnhsE,LotConfig_CulDSac,GarageCond_Fa,Condition1_RRAe,Functional_Sev,BsmtFinType1_Unf,EnclosedPorch,PoolQC_Gd,HeatingQC_TA,HalfBath,Condition1_Feedr,BsmtCond_Ex,SalePrice
475,970,1963,2,970,0,1963,0,0,1,0,0,1,0,0,0,0,0,0,8480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,192,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.79433792
476,1493,1997,2,1478,0,1998,1,0,1,0,0,1,0,0,0,0,0,0,13125,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24961095
477,2643,2006,3,2153,0,2006,1,0,1,0,0,0,0,0,0,0,1,0,13693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12.84792653
478,1718,2007,3,1705,0,2008,1,0,1,0,0,1,1,0,0,0,0,0,10637,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.60148742
479,1131,1937,2,907,0,2000,0,0,1,0,1,0,0,0,0,0,0,0,5925,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.40166983
480,1850,2004,3,1833,0,2005,1,0,1,0,0,1,1,0,0,0,0,0,16033,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,519,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69465266
481,1792,2003,3,1792,0,2004,1,0,1,0,0,1,1,0,0,0,1,0,11846,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,206,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83201108
482,1826,1915,1,910,0,2005,1,0,1,0,1,0,0,0,0,0,1,0,2500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.9511804
483,1216,1998,2,1216,0,1998,0,0,1,0,1,1,1,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.00762171
484,999,1962,1,999,0,2001,0,0,1,0,0,0,0,0,0,0,0,0,7758,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79433792
485,1113,1950,1,1113,0,2007,1,0,1,0,0,0,0,0,0,0,0,0,9600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,11.89818787
486,1073,1965,2,1073,0,1965,0,0,1,0,0,0,0,0,0,0,0,0,10289,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.95761129
487,1484,1971,2,1484,0,1971,1,0,1,0,0,0,0,0,0,0,0,0,12243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1,0,0,224,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07254125
488,2414,1900,2,954,0,1970,1,0,2,0,0,0,0,0,0,1,0,0,10800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.98292909
489,630,1970,1,630,0,2002,0,0,1,0,1,1,0,0,0,0,0,0,1526,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.36210258
490,1304,1976,1,264,0,1976,1,0,1,0,1,0,0,0,0,0,0,0,2665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,141,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,11.65268741
491,1578,1941,1,806,0,1950,2,0,1,0,0,0,0,0,0,0,0,0,9490,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,11.79810441
492,1456,2006,2,728,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,15578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.05980333
493,1269,1960,1,1269,0,1960,1,0,1,0,0,0,0,0,0,0,0,0,7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.9511804
494,886,1938,1,190,0,1996,0,0,1,0,1,0,0,0,0,0,0,0,5784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,11.42190607
495,720,1920,0,720,0,1950,0,1,1,0,0,0,0,0,0,0,0,1,7879,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,115,0,1,0,0,0,10.46024211
496,3228,1992,2,3200,0,1993,1,0,1,0,0,1,0,0,0,0,0,0,12692,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,12.97154049
497,1820,1925,1,1026,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,9120,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12269104
498,899,1967,1,864,0,2004,0,0,1,0,0,0,0,0,0,0,0,0,7800,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77528973
499,912,1958,1,912,0,1985,0,0,1,0,0,0,0,0,0,0,0,0,7535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69524702
500,1218,1973,1,672,0,1973,0,0,1,0,1,0,0,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.6351431
501,1768,2005,2,866,0,2005,0,0,1,0,0,1,0,0,0,0,0,0,9803,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.33138284
502,1214,1965,2,1214,0,1965,0,0,1,0,0,0,0,0,0,0,0,0,9170,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,1,0,11.8493977
503,1801,1959,2,1501,0,1997,2,0,1,0,0,0,0,0,1,0,0,0,15602,0,0,0,0,0,0,0,0,1,1,0,0,0,0,161,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.57418197
504,1322,1974,2,855,0,1974,1,0,1,0,0,0,0,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,260,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,11.89818787
505,1960,1952,2,960,0,1952,0,0,2,0,1,0,0,0,0,0,0,0,7596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.73206099
506,1911,1993,2,777,0,1994,1,0,1,0,0,1,0,0,0,0,0,0,9554,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.27839331
507,1218,2009,2,1218,0,2009,0,0,1,0,0,1,0,0,0,0,0,0,7862,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24673463
508,1378,1928,2,689,0,2005,1,0,1,0,1,0,0,0,0,0,0,0,9600,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,11.98915964
509,1041,1959,1,1041,0,1959,0,0,1,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,224,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73206099
510,1363,1951,1,1008,0,2000,2,0,1,0,0,0,0,0,0,0,0,0,14559,0,0,1,0,0,0,0,0,0,1,0,0,0,0,168,1,0,0,324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01309451
511,1368,2005,2,1368,0,2006,1,0,1,0,0,0,0,0,0,0,0,0,6792,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,12.21930965
512,864,1958,2,864,0,1958,0,0,1,0,0,0,0,0,0,0,0,0,9100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.7745202
513,1080,1983,2,1084,0,1983,0,0,1,0,0,0,0,0,0,0,0,0,9187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1,1,0,0,11.80559508
514,789,1926,1,768,0,1950,0,0,1,0,0,0,0,0,1,0,0,0,10594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,0,0,0,0,11.47729829
515,2020,2009,3,2006,0,2009,1,0,1,0,0,1,1,0,0,0,1,0,12220,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,156,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.90634687
516,2119,1972,2,689,0,1972,1,0,1,0,0,0,0,0,0,0,0,1,10448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,11.97035031
517,2344,1996,3,1264,0,1997,1,0,1,0,0,0,0,0,0,0,0,0,10208,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.4874851
518,1796,1998,2,794,0,1998,0,0,1,0,0,1,0,0,0,0,0,0,9531,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.25961341
519,2080,1926,1,1276,0,2004,2,0,1,0,0,0,0,0,1,0,0,0,10918,0,1,0,0,0,0,0,0,1,0,0,0,0,0,145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.36307639
520,1294,1900,0,0,0,2000,0,0,2,0,0,0,0,0,0,0,0,0,10800,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,1,0,0,0,11.57355009
521,1244,1957,1,1244,0,1957,2,0,1,0,0,0,0,0,0,0,0,0,11988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.91839057
522,1664,1947,2,1004,0,1950,2,0,1,0,1,0,0,0,0,0,0,0,5000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,11.97665948
523,4676,2007,3,3138,0,2008,1,0,1,0,0,1,1,1,0,0,1,0,40094,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.12675884
524,2398,1996,3,1379,0,1997,1,0,1,0,0,1,0,0,0,0,0,0,11787,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.66270604
525,1266,2005,2,1257,0,2005,1,0,1,0,0,0,0,0,0,0,0,0,7500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.07823927
526,928,1956,1,928,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,13300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,156,0,1,0,0,0,11.7905572
527,2713,2008,3,1452,0,2008,1,0,1,0,0,1,1,0,0,0,1,0,14948,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.00865926
528,605,1920,0,528,0,2002,0,0,1,0,0,0,0,0,0,0,0,0,9098,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,11.36210258
529,2515,1957,2,2035,0,1975,2,0,2,1,0,0,0,0,1,0,0,0,32668,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200,0,1,0,0,0,12.20918779
530,1509,1988,2,1461,0,1989,1,0,1,0,0,1,0,0,0,0,0,1,10200,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07254125
531,1362,1920,2,611,0,1999,0,0,1,0,1,0,0,0,0,0,0,0,6155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,84,0,0,0,0,0,11.75978554
532,827,1955,1,0,0,2007,1,0,1,0,0,0,0,0,0,0,0,0,7200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.58524613
533,334,1946,0,0,0,1950,0,0,1,1,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5789798
534,1414,2004,2,707,0,2004,1,0,1,0,0,0,1,0,0,0,0,0,9056,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.08953883
535,1347,1910,0,1117,0,1991,0,0,1,0,0,1,0,0,0,0,0,0,7000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,148,0,1,0,0,0,11.58524613
536,1724,1998,2,880,0,1999,0,0,1,0,0,0,0,0,0,0,0,0,8924,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.14419724
537,864,1972,2,864,0,1972,0,0,1,0,0,0,0,0,0,0,0,0,12735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.6195352
538,1159,1968,1,1051,0,1968,1,0,1,0,0,0,0,0,0,0,0,0,11553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.97035031
539,1601,2001,2,1581,0,2002,1,0,1,0,0,1,0,0,0,0,0,0,11423,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.51355735
540,1838,2006,3,1838,0,2006,1,0,1,0,0,1,1,0,0,0,1,0,14601,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.66032792
541,2285,2000,3,969,0,2000,1,0,1,0,0,0,0,0,0,0,0,0,11000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.42118403
542,1680,1998,2,1650,0,1999,1,0,1,0,0,0,1,0,0,0,0,0,10140,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27022047
543,767,1998,1,723,0,1998,0,0,1,0,0,1,0,0,0,0,0,0,4058,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.79810441
544,1496,2006,2,654,0,2006,1,0,1,0,0,1,0,0,0,0,0,0,17104,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.09884928
545,2183,1988,3,1204,0,1988,0,0,1,0,0,1,0,0,0,0,0,0,13837,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.34147728
546,1635,1923,2,1065,0,1950,1,0,1,0,0,0,0,0,0,0,0,0,8737,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.25486281
547,768,1970,2,768,0,1970,0,0,1,0,0,0,0,0,0,0,0,0,7244,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77143616
548,825,1955,2,825,0,1995,0,0,1,0,1,0,0,0,0,0,0,0,8235,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.73606902
549,2094,2003,2,912,0,2004,1,0,1,0,0,0,0,0,0,0,0,0,9375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.47990931
550,1069,1977,2,1069,0,1977,0,0,1,0,0,0,0,0,0,0,0,1,4043,0,0,0,0,0,0,0,0,0,0,1,0,0,0,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.8493977
551,928,1957,1,928,0,1957,0,0,1,0,1,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6307085
552,1717,2006,3,1709,0,2006,1,0,1,0,0,0,1,0,0,0,0,0,11146,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.45097769
553,1126,1949,2,0,0,2003,0,0,1,0,0,0,0,0,0,0,0,0,8777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.58988651
554,2046,2003,3,998,0,2004,1,0,1,0,0,1,0,0,0,0,0,0,10625,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,320,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.55672952
555,1048,1922,1,993,0,1950,1,0,1,0,1,0,0,0,0,0,0,0,6380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,1,0,0,0,11.6351431
556,1092,1957,1,1092,0,1957,1,0,1,0,0,0,0,0,0,0,0,0,14850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,122,1,0,0,268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.85651517
557,1336,1920,1,637,0,1950,0,1,1,0,0,0,0,0,0,0,0,0,11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,1,0,0,11.58988651
558,1446,1996,2,729,0,1997,1,0,1,0,0,1,0,0,0,0,0,0,21872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,264,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.07254125
559,1557,2003,2,1374,0,2004,1,0,1,0,0,0,0,0,0,0,0,0,3196,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,143,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.36307639
560,1392,1957,2,1392,0,1996,1,0,1,0,0,0,0,0,0,0,0,0,11341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.70766954
561,1389,1974,2,1389,0,1975,1,0,1,0,0,0,0,0,0,0,0,0,10010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.04355372
562,996,1940,0,996,0,1969,1,0,1,0,0,0,0,0,0,0,0,0,13907,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.58988651
563,1674,1918,2,1163,0,1950,1,0,1,0,0,0,0,0,0,0,0,0,21780,0,0,1,0,0,0,0,0,0,0,1,0,0,0,144,1,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.1281111
564,2295,1992,2,1095,0,2000,1,0,1,0,0,1,0,0,0,0,0,0,13346,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.49874226
565,1647,1915,1,806,0,1950,0,0,1,0,0,0,0,0,0,1,0,0,6858,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,0,1,1,0,0,11.75978554
566,2504,2005,3,1122,0,2007,1,0,1,0,0,0,0,0,0,0,1,0,11198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12.69158046
567,1535,2004,2,1517,0,2004,0,0,1,0,0,1,0,0,0,0,0,0,10171,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27373129
568,2132,1983,2,1496,0,2009,1,0,1,0,0,1,0,0,0,0,0,0,12327,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,349,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.66539443
569,943,1979,2,943,0,1979,2,0,1,0,0,1,0,0,0,0,0,0,7032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.820116
570,1728,1965,2,1728,0,1965,0,0,2,0,0,0,0,0,0,0,0,0,13101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.86779879
571,864,1959,1,864,0,1959,0,0,1,0,0,0,0,0,0,0,0,1,7332,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,168,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69524702
572,1692,2009,2,846,0,2009,0,0,1,0,0,0,1,0,0,0,0,0,13159,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.32163099
573,1430,2000,2,384,0,2000,1,0,1,0,0,0,0,0,0,0,0,0,9967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.04355372
