,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SalePrice,Alley_Grvl,LotShape_IR2,LandContour_Bnk,LotConfig_CulDSac,BldgType_TwnhsE,RoofStyle_Gable,RoofMatl_WdShngl,MasVnrType_BrkFace,ExterQual_TA,ExterCond_Fa,Foundation_PConc,BsmtExposure_Not_Avail,BsmtFinType2_Not_Avail,HeatingQC_Fa,CentralAir_N,Electrical_FuseF,KitchenQual_TA,Functional_Maj2,GarageFinish_RFn,GarageQual_Fa,PavedDrive_P,PoolQC_Not_Avail,Fence_Not_Avail,MiscFeature_Not_Avail,SaleType_New
484,0.0,7758,1962,2001,0.0,588,411,999,999,0,999,1,1,0,3,1,6,0,1963.0,1,264,0,132,0,0,0,132500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
485,80.0,9600,1950,2007,0.0,607,506,1113,1113,0,1113,0,1,0,3,1,5,1,1950.0,1,264,0,80,120,0,0,147000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
486,79.0,10289,1965,1965,168.0,836,237,1073,1073,0,1073,1,1,1,3,1,6,0,1965.0,2,515,0,0,0,0,0,156000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
487,70.0,12243,1971,1971,0.0,998,486,1484,1484,0,1484,0,2,0,3,1,7,1,1971.0,2,487,224,0,0,180,0,175000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
488,60.0,10800,1900,1970,0.0,664,290,954,1766,648,2414,0,2,0,3,2,10,1,1970.0,2,520,142,0,0,0,0,160000,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
489,21.0,1526,1970,2002,0.0,515,115,630,630,0,630,1,1,0,1,1,3,0,1970.0,1,286,0,0,0,0,0,86000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
490,0.0,2665,1976,1976,0.0,0,264,264,616,688,1304,0,1,1,3,1,4,1,1976.0,1,336,141,24,0,0,0,115000,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
491,79.0,9490,1941,1950,0.0,403,238,806,958,620,1578,1,1,0,3,1,5,2,1941.0,1,240,0,0,32,0,0,133000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
492,105.0,15578,2006,2006,0.0,0,728,728,728,728,1456,0,2,1,3,1,8,0,2006.0,2,429,0,0,0,0,0,172785,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1
493,70.0,7931,1960,1960,0.0,374,363,1269,1269,0,1269,0,1,1,3,1,6,1,1964.0,1,308,0,0,0,0,0,155000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
494,50.0,5784,1938,1996,0.0,0,190,190,886,0,886,0,1,0,2,1,4,0,1938.0,1,273,144,20,80,0,0,91300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
495,60.0,7879,1920,1950,0.0,495,225,720,720,0,720,0,1,0,2,1,4,0,0.0,0,0,0,523,115,0,0,34900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
496,0.0,12692,1992,1993,0.0,1231,1969,3200,3228,0,3228,1,3,0,4,1,10,1,1992.0,2,546,264,75,291,0,0,430000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
497,60.0,9120,1925,1950,0.0,329,697,1026,1133,687,1820,1,2,0,4,1,8,0,1925.0,1,240,0,100,0,0,0,184000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
498,65.0,7800,1967,2004,89.0,450,414,864,899,0,899,0,1,0,3,1,5,0,1967.0,1,288,64,0,0,0,0,130000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
499,70.0,7535,1958,1985,0.0,111,522,912,912,0,912,0,1,0,2,1,5,0,1958.0,1,297,12,285,0,0,0,120000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
500,21.0,1890,1973,1973,285.0,356,316,672,672,546,1218,0,1,1,3,1,7,0,1973.0,1,264,144,28,0,0,0,113000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
501,75.0,9803,2005,2005,0.0,400,466,866,866,902,1768,0,2,1,3,1,7,0,2005.0,2,603,0,108,0,0,0,226700,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
502,70.0,9170,1965,1965,0.0,698,420,1214,1214,0,1214,1,1,0,2,1,6,0,1965.0,2,461,0,0,184,0,0,140000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
503,100.0,15602,1959,1997,0.0,1247,254,1501,1801,0,1801,1,2,0,1,1,6,2,1959.0,2,484,0,54,0,161,0,289000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
504,24.0,2308,1974,1974,0.0,257,103,855,855,467,1322,0,2,1,3,1,6,1,1974.0,2,440,260,0,0,0,0,147000,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
505,60.0,7596,1952,1952,360.0,0,960,960,960,1000,1960,0,2,0,4,2,10,0,1952.0,2,400,0,0,0,0,0,124500,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
506,80.0,9554,1993,1994,125.0,380,397,777,1065,846,1911,0,2,1,3,1,8,1,1993.0,2,471,182,81,0,0,0,215000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
507,75.0,7862,2009,2009,0.0,27,1191,1218,1218,0,1218,0,2,0,2,1,4,0,2009.0,2,676,0,102,0,0,0,208300,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
508,60.0,9600,1928,2005,0.0,141,548,689,689,689,1378,0,2,0,3,1,7,1,1928.0,2,360,0,0,116,0,0,161000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
509,80.0,9600,1959,1959,132.0,991,50,1041,1041,0,1041,1,1,0,3,1,6,0,1959.0,1,270,224,88,0,0,0,124500,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
510,75.0,14559,1951,2000,70.0,650,178,1008,1363,0,1363,1,1,0,2,1,6,2,1951.0,1,288,324,42,0,168,0,164900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
511,40.0,6792,2005,2006,94.0,0,1368,1368,1368,0,1368,0,2,0,2,1,6,1,2005.0,2,474,132,35,0,0,0,202665,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
512,70.0,9100,1958,1958,0.0,521,169,864,864,0,864,1,1,0,3,1,5,0,1964.0,2,624,0,0,0,0,0,129900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
513,71.0,9187,1983,1983,0.0,336,748,1084,1080,0,1080,0,1,1,3,1,5,0,1983.0,2,484,120,0,158,0,0,134000,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
514,55.0,10594,1926,1950,0.0,0,768,768,789,0,789,0,1,0,2,1,5,0,1926.0,1,200,0,0,112,0,0,96500,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
515,94.0,12220,2009,2009,305.0,1436,570,2006,2020,0,2020,1,2,1,3,1,9,1,2009.0,3,900,156,54,0,0,0,402861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
516,0.0,10448,1972,1972,333.0,0,689,689,1378,741,2119,0,2,1,3,1,7,1,1972.0,2,583,0,104,0,0,0,158000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
517,79.0,10208,1996,1997,921.0,0,1264,1264,1277,1067,2344,0,2,1,3,1,7,1,1996.0,3,889,220,0,0,0,0,265000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
518,0.0,9531,1998,1998,0.0,706,88,794,882,914,1796,1,2,1,3,1,7,0,1998.0,2,546,0,36,0,0,0,211000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
519,53.0,10918,1926,2004,0.0,0,1276,1276,1276,804,2080,0,1,1,3,1,9,2,1926.0,1,282,0,0,0,145,0,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
520,60.0,10800,1900,2000,0.0,0,0,0,694,600,1294,0,2,0,3,2,7,0,0.0,0,0,220,114,210,0,0,106250,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0
521,90.0,11988,1957,1957,0.0,777,467,1244,1244,0,1244,0,1,1,3,1,6,2,1957.0,1,336,0,40,0,0,0,150000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
522,50.0,5000,1947,1950,0.0,399,605,1004,1004,660,1664,0,2,0,3,1,7,2,1950.0,2,420,0,24,36,0,0,159000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
523,130.0,40094,2007,2008,762.0,2260,878,3138,3138,1538,4676,1,3,1,3,1,11,1,2007.0,3,884,208,406,0,0,0,184750,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
524,95.0,11787,1996,1997,594.0,719,660,1379,1383,1015,2398,1,2,1,3,1,8,1,1996.0,3,834,239,60,0,0,0,315750,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
525,62.0,7500,2005,2005,0.0,0,1257,1257,1266,0,1266,0,2,0,3,1,6,1,2005.0,2,453,38,144,0,0,0,176000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
526,70.0,13300,1956,2000,0.0,377,551,928,928,0,928,0,1,0,2,1,4,0,1956.0,1,252,261,0,156,0,0,132000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
527,67.0,14948,2008,2008,268.0,1330,122,1452,1476,1237,2713,1,2,1,3,1,11,1,2008.0,3,858,126,66,0,0,0,446261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
528,58.0,9098,1920,2002,0.0,348,180,528,605,0,605,1,1,0,2,1,5,0,0.0,0,0,0,0,144,0,0,86000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
529,0.0,32668,1957,1975,0.0,1219,816,2035,2515,0,2515,1,3,0,4,2,9,2,1975.0,2,484,0,0,200,0,0,200624,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
530,85.0,10200,1988,1989,219.0,783,678,1461,1509,0,1509,1,2,0,3,1,5,1,1988.0,2,600,224,0,0,0,0,175000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
531,60.0,6155,1920,1999,0.0,0,611,611,751,611,1362,0,2,0,3,1,6,0,1920.0,2,502,0,0,84,0,0,128000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
532,60.0,7200,1955,2007,0.0,0,0,0,827,0,827,0,1,0,2,1,5,1,1967.0,1,392,0,0,0,0,0,107500,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
533,50.0,5000,1946,1950,0.0,0,0,0,334,0,334,0,1,0,1,1,2,0,0.0,0,0,0,0,0,0,0,39300,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
534,74.0,9056,2004,2004,0.0,0,707,707,707,707,1414,0,2,1,3,1,6,1,2004.0,2,403,100,35,0,0,0,178000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
535,70.0,7000,1910,1991,0.0,969,148,1117,820,527,1347,1,1,0,3,1,5,0,0.0,0,0,85,0,148,0,0,107500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
536,57.0,8924,1998,1999,0.0,0,880,880,880,844,1724,0,2,1,3,1,8,0,1998.0,2,527,120,155,0,0,0,188000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
537,0.0,12735,1972,1972,0.0,600,264,864,864,0,864,0,1,0,3,1,5,0,1980.0,2,576,216,0,0,0,0,111250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
538,0.0,11553,1968,1968,188.0,673,378,1051,1159,0,1159,0,1,1,3,1,7,1,1968.0,1,336,466,0,0,0,0,158000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
539,0.0,11423,2001,2002,479.0,1358,223,1581,1601,0,1601,1,2,0,3,1,6,1,2001.0,2,670,180,0,0,0,0,272000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
540,85.0,14601,2006,2006,584.0,1260,578,1838,1838,0,1838,1,2,0,2,1,8,1,2006.0,3,765,270,68,0,0,0,315000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
541,0.0,11000,2000,2000,72.0,0,969,969,997,1288,2285,0,2,1,4,1,8,1,2000.0,3,648,0,56,0,0,0,248000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
542,78.0,10140,1998,1999,0.0,144,379,1650,1680,0,1680,1,2,0,3,1,7,1,1998.0,2,583,78,73,0,0,0,213250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
543,34.0,4058,1998,1998,182.0,584,0,723,767,0,767,1,1,0,1,1,4,0,1998.0,1,367,120,40,0,0,0,133000,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
544,58.0,17104,2006,2006,0.0,554,100,654,664,832,1496,1,2,1,3,1,7,1,2006.0,2,426,100,24,0,0,0,179665,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
545,0.0,13837,1988,1988,178.0,1002,0,1204,1377,806,2183,0,2,1,4,1,9,0,1988.0,3,786,0,0,0,0,0,229000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
546,70.0,8737,1923,1950,0.0,300,765,1065,915,720,1635,0,1,1,3,1,6,1,1950.0,2,440,0,38,0,0,0,210000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
547,54.0,7244,1970,1970,0.0,619,149,768,768,0,768,1,1,0,2,1,5,0,1987.0,2,624,104,0,0,0,0,129500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
548,49.0,8235,1955,1995,0.0,180,0,825,825,0,825,1,1,0,2,1,4,0,1963.0,2,720,140,50,0,0,0,125000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
549,75.0,9375,2003,2004,0.0,0,912,912,912,1182,2094,0,2,1,4,1,8,1,2003.0,2,615,182,182,0,0,0,263000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
550,53.0,4043,1977,1977,0.0,559,510,1069,1069,0,1069,0,2,0,2,1,4,0,1977.0,2,440,0,55,0,200,0,140000,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
551,50.0,6000,1957,1957,0.0,308,620,928,928,0,928,0,1,0,3,1,5,0,1957.0,1,288,0,0,0,0,0,112500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
552,87.0,11146,2006,2006,250.0,0,1709,1709,1717,0,1717,0,2,0,3,1,7,1,2006.0,3,908,169,39,0,0,0,255500,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
553,67.0,8777,1949,2003,0.0,0,0,0,1126,0,1126,0,2,0,2,1,5,0,2002.0,2,520,0,96,0,0,0,108000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
554,85.0,10625,2003,2004,292.0,866,132,998,1006,1040,2046,1,2,1,3,1,8,1,2003.0,3,871,320,62,0,0,0,284000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
555,58.0,6380,1922,1950,0.0,0,993,993,1048,0,1048,0,1,0,2,1,5,1,1922.0,1,280,0,0,116,0,0,113000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
556,69.0,14850,1957,1957,0.0,895,197,1092,1092,0,1092,1,1,0,2,1,6,1,1957.0,1,299,268,0,0,122,0,141000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
557,60.0,11040,1920,1950,0.0,637,0,637,897,439,1336,0,1,1,3,1,7,0,1994.0,1,570,0,47,120,0,0,108000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
558,57.0,21872,1996,1997,0.0,604,125,729,729,717,1446,0,2,1,3,1,6,1,1996.0,2,406,264,22,0,0,0,175000,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
559,0.0,3196,2003,2004,18.0,0,1374,1374,1557,0,1557,0,2,0,2,1,7,1,2003.0,2,420,143,20,0,0,0,234000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
560,0.0,11341,1957,1996,180.0,1302,90,1392,1392,0,1392,1,1,1,3,1,5,1,1957.0,2,528,0,0,0,95,0,121500,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
561,77.0,10010,1974,1975,0.0,1071,195,1389,1389,0,1389,1,1,0,2,1,6,1,1975.0,2,418,240,38,0,0,0,170000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
562,63.0,13907,1940,1969,0.0,290,706,996,996,0,996,1,1,0,3,1,6,1,0.0,0,0,144,0,0,0,0,108000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
563,66.0,21780,1918,1950,0.0,0,1163,1163,1163,511,1674,0,2,0,4,1,8,1,1955.0,2,396,72,36,0,144,0,185000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
564,0.0,13346,1992,2000,0.0,728,367,1095,1166,1129,2295,1,2,1,4,1,9,1,1992.0,2,590,0,40,0,0,0,268000,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
565,66.0,6858,1915,1950,0.0,0,806,806,841,806,1647,1,1,1,4,1,6,0,1920.0,1,216,0,66,136,0,0,128000,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0
566,77.0,11198,2005,2007,245.0,0,1122,1122,1134,1370,2504,0,2,1,4,1,11,1,2005.0,3,656,144,39,0,0,0,325000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
567,70.0,10171,2004,2004,168.0,2,1515,1517,1535,0,1535,0,2,0,3,1,7,0,2004.0,2,532,0,0,0,0,0,214000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
568,79.0,12327,1983,2009,0.0,1441,55,1496,1496,636,2132,1,1,1,1,1,5,1,1983.0,2,612,349,40,0,0,0,316600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
569,0.0,7032,1979,1979,0.0,943,0,943,943,0,943,1,1,0,2,1,4,2,1979.0,2,600,42,0,0,0,0,135960,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
570,74.0,13101,1965,1965,108.0,231,1497,1728,1728,0,1728,0,2,0,6,2,10,0,1987.0,2,576,0,0,0,0,0,142600,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
571,60.0,7332,1959,1959,207.0,414,450,864,864,0,864,1,1,0,2,1,4,0,1959.0,1,288,168,0,0,0,0,120000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
572,83.0,13159,2009,2009,0.0,0,846,846,846,846,1692,0,2,1,3,1,6,0,2009.0,2,650,208,114,0,0,0,224500,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
573,76.0,9967,2000,2000,0.0,0,384,384,774,656,1430,0,2,1,3,1,8,1,2000.0,2,400,100,0,0,0,0,170000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
574,70.0,10500,1971,2005,82.0,349,23,372,576,533,1109,0,1,0,3,1,5,0,1971.0,1,288,35,0,0,0,0,139000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
575,80.0,8480,1947,1950,0.0,442,390,832,832,384,1216,0,1,0,2,1,6,0,1947.0,1,336,158,0,102,0,0,118500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
576,52.0,6292,1928,1950,0.0,0,861,861,877,600,1477,0,2,0,3,1,6,1,1928.0,1,216,0,50,0,0,0,145000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
577,96.0,11777,1966,1966,97.0,328,285,1164,1320,0,1320,1,1,0,3,1,6,2,1966.0,2,564,160,68,240,0,0,164500,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
578,34.0,3604,2007,2007,0.0,0,689,689,703,689,1392,0,2,0,2,1,5,0,2007.0,2,540,0,102,0,0,0,146000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
579,81.0,12150,1954,1954,335.0,0,1050,1050,1050,745,1795,0,2,0,4,1,7,0,1954.0,1,352,0,0,0,0,0,131500,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0
580,0.0,14585,1960,1987,85.0,594,331,1144,1429,0,1429,0,1,0,3,1,7,2,1960.0,2,572,216,110,0,0,0,181900,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
581,98.0,12704,2008,2009,306.0,0,2042,2042,2042,0,2042,0,2,1,3,1,8,1,2009.0,3,1390,0,90,0,0,0,253293,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
582,81.0,11841,1990,1990,104.0,816,0,816,816,0,816,1,1,0,3,1,5,0,0.0,0,0,0,32,0,0,0,118500,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
583,75.0,13500,1893,2000,0.0,0,1237,1237,1521,1254,2775,0,3,1,3,1,9,1,1988.0,2,880,105,502,0,0,0,325000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
584,51.0,6120,1935,1995,0.0,0,884,884,989,584,1573,0,1,0,3,1,6,0,1935.0,1,240,0,0,54,120,0,133000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
585,88.0,11443,2005,2006,208.0,1460,408,1868,2028,0,2028,1,2,0,2,1,7,2,2005.0,3,880,326,66,0,0,0,369900,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
586,55.0,10267,1918,2000,0.0,210,0,816,838,0,838,1,1,0,2,1,5,0,1961.0,1,275,0,0,112,0,0,130000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
587,74.0,8740,1982,1982,0.0,672,168,840,860,0,860,1,1,0,2,1,4,0,1996.0,2,528,0,0,0,0,0,137000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
588,65.0,25095,1968,2003,0.0,1324,113,1437,1473,0,1473,2,1,0,1,1,5,2,1968.0,1,452,0,48,0,60,0,143000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
589,50.0,9100,1930,1960,0.0,0,742,742,779,0,935,0,1,0,2,1,4,0,1988.0,1,308,0,0,0,0,0,79500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
590,64.0,8320,2004,2004,0.0,490,280,770,770,812,1582,0,2,1,3,1,6,0,2004.0,2,520,0,45,0,0,0,185900,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
591,97.0,13478,2008,2008,420.0,1338,384,1722,1728,568,2296,1,2,1,3,1,10,1,2008.0,3,842,382,274,0,0,0,451950,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
592,60.0,6600,1982,2003,0.0,816,0,816,816,0,816,1,1,0,2,1,4,0,1985.0,2,816,0,0,0,0,0,138000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
593,0.0,4435,2003,2003,170.0,685,163,848,848,0,848,1,1,0,1,1,4,0,2003.0,2,420,140,0,0,0,0,140000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
594,88.0,7990,1975,1975,0.0,0,924,924,924,0,924,0,1,0,3,1,5,0,1981.0,1,280,0,0,0,0,0,110000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
595,69.0,11302,2005,2006,238.0,1422,392,1814,1826,0,1826,1,2,0,3,1,7,1,2005.0,3,758,180,75,0,120,0,319000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
596,60.0,3600,1910,1993,0.0,0,684,684,684,684,1368,0,1,0,3,1,7,0,1930.0,1,216,0,158,0,0,0,114504,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
